hosID,lat,state,name,long
390114,40.43613,PA,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,-79.95835
390115,40.06967,PA,ARIA HEALTH,-74.98155
390116,40.13897,PA,MERCY SUBURBAN HOSPITAL,-75.315259
390117,40.025159,PA,UPMC BEDFORD,-78.438719
390118,41.960807,PA,BRADFORD REGIONAL MEDICAL CENTER,-78.660015
390119,41.41082,PA,MOSES TAYLOR HOSPITAL,-75.65067
110064,32.482324,GA,"MEDICAL CENTER, THE",-84.980014
440091,35.04007,TN,"MEMORIAL HEALTHCARE SYSTEM, INC",-85.26119
30033,34.231144,AZ,PAYSON REGIONAL MEDICAL CENTER,-111.321541
330307,42.467058,NY,CAYUGA MEDICAL CENTER AT ITHACA,-76.538884
330372,40.68168,NY,FRANKLIN HOSPITAL,-73.68569
30030,33.524141,AZ,PHOENIX BAPTIST HOSPITAL,-112.10214
30037,33.45142,AZ,ST LUKES MEDICAL CENTER,-112.043369
30036,33.297629,AZ,CHANDLER REGIONAL MEDICAL CENTER,-111.87618
90008,38.834129,DC,UNITED MEDICAL CENTER,-76.984766
330306,40.646604,NY,LUTHERAN MEDICAL CENTER,-74.020403
450841,25.97432,TX,BROWNSVILLE SURGICAL HOSPITAL,-97.515895
450840,33.11612,TX,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,-96.6711
450847,29.785912,TX,MEMORIAL HERMANN KATY HOSPITAL,-95.785698
450845,31.77959,TX,EL PASO SPECIALTY HOSPITAL,-106.476959
450844,29.96364,TX,METHODIST WILLOWBROOK HOSPITAL,-95.550231
360147,39.4313,OH,MARIETTA MEMORIAL HOSPITAL,-81.4648
330268,42.68638,NY,COBLESKILL REGIONAL HOSPITAL,-74.48307
230029,42.61525,MI,ST JOSEPH MERCY OAKLAND,-83.27541
170010,37.224442,KS,MERCY HOSPITAL OF KANSAS INDEPENDENCE,-95.716228
170013,38.87879,KS,HAYS MEDICAL CENTER,-99.29926
50308,37.36894,CA,EL CAMINO HOSPITAL,-122.07792
170014,38.59654,KS,RANSOM MEMORIAL HOSPITAL,-95.26878
170017,37.81741,KS,SUSAN B ALLEN MEMORIAL HOSPITAL,-96.858458
170016,39.05597,KS,ST FRANCIS HEALTH CENTER INC,-95.69619
230021,42.090412,MI,"LAKELAND HOSPITAL, ST JOSEPH",-86.478327
230020,42.29186,MI,OAKWOOD HOSPITAL AND MEDICAL CENTER,-83.21173
50301,39.1541,CA,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,-123.20292
230022,41.91859,MI,COMMUNITY HEALTH CENTER OF BRANCH COUNTY,-85.090715
230024,42.420074,MI,SINAI-GRACE HOSPITAL,-83.183495
50305,37.85641,CA,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,-122.25793
330264,41.503444,NY,ST LUKE'S CORNWALL HOSPITAL,-74.015157
330265,42.96011,NY,CLIFTON SPRINGS HOSPITAL AND CLINIC,-77.1385
250034,34.348957,MS,BAPTIST MEMORIAL HOSPITAL NORTH MS,-89.520727
50492,36.837418,CA,CLOVIS COMMUNITY MEDICAL CENTER,-119.660615
460019,40.303395,UT,UINTAH BASIN MEDICAL CENTER,-109.996153
330267,41.29145,NY,HUDSON VALLEY HOSPITAL CENTER,-73.89281
50496,37.98363,CA,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,-122.03475
330198,40.65227,NY,SOUTH NASSAU COMMUNITIES HOSPITAL,-73.631279
330199,40.784442,NY,METROPOLITAN HOSPITAL CENTER,-73.943846
330196,40.586691,NY,CONEY ISLAND HOSPITAL,-73.965849
330197,44.67663,NY,CANTON-POTSDAM HOSPITAL,-74.98145
330194,40.63943,NY,MAIMONIDES MEDICAL CENTER,-73.99826
460010,40.660285,UT,INTERMOUNTAIN MEDICAL CENTER,-111.893791
460017,41.491599,UT,BRIGHAM CITY COMMUNITY HOSPITAL,-112.024108
330193,40.75553,NY,FLUSHING HOSPITAL MEDICAL CENTER,-73.815485
460015,41.756516,UT,LOGAN REGIONAL HOSPITAL,-111.821187
330191,43.3074,NY,GLENS FALLS HOSPITAL,-73.646069
370080,36.7869,OK,SHARE MEMORIAL HOSPITAL,-98.67077
370083,34.231757,OK,PUSHMATAHA CTY-TN OF ANTLERS HOSP AUTH,-95.615559
330208,40.967657,NY,ST JOHN'S RIVERSIDE HOSPITAL,-73.885137
370089,35.91535,OK,TAHLEQUAH CITY HOSPITAL,-94.950527
330204,40.73942,NY,BELLEVUE HOSPITAL CENTER,-73.97669
330205,41.260843,NY,ST ANTHONY COMMUNITY HOSPITAL,-74.357046
330202,40.65562,NY,KINGS COUNTY HOSPITAL CENTER,-73.94657
330203,43.041253,NY,CROUSE HOSPITAL,-76.137907
330201,40.65897,NY,KINGSBROOK JEWISH MEDICAL CENTER,-73.93407
50017,38.56943,CA,MERCY GENERAL HOSPITAL,-121.45269
50016,35.11391,CA,ARROYO GRANDE COMMUNITY HOSPITAL,-120.59162
180025,37.863558,KY,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,-85.523253
50014,38.3509,CA,SUTTER AMADOR HOSPITAL,-120.76649
50013,38.539428,CA,ST HELENA HOSPITAL,-122.473117
180021,36.764668,KY,PINEVILLE COMMUNITY HOSPITAL,-83.713458
360071,40.85032,OH,VAN WERT COUNTY HOSPITAL,-84.58136
100113,29.639229,FL,SHANDS HOSPITAL AT THE UNIVERSITY OF FLORIDA,-82.34331
50548,33.66327,CA,FAIRVIEW DEVELOPMENTAL CENTER,-117.919279
100110,28.30089,FL,OSCEOLA REGIONAL MEDICAL CENTER,-81.41034
100117,30.27455,FL,BAPTIST MEDICAL CENTER  BEACHES,-81.400216
180029,37.279031,KY,HAZARD ARH REGIONAL MEDICAL CENTER,-83.226368
50018,34.06466,CA,PACIFIC ALLIANCE MEDICAL CENTER,-118.23938
140127,40.497333,IL,BROMENN HEALTHCARE,-88.991536
140125,38.70126,IL,GATEWAY REGIONAL MEDICAL CENTER,-90.14449
140122,41.805597,IL,HINSDALE HOSPITAL,-87.920078
360077,41.450962,OH,FAIRVIEW HOSPITAL,-81.823338
100093,30.42868,FL,BAPTIST HOSPITAL,-87.23176
140067,40.702221,IL,SAINT FRANCIS MEDICAL CENTER,-89.591063
140065,41.79265,IL,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,-87.88829
450620,28.519712,TX,DIMMIT COUNTY MEMORIAL HOSPITAL,-99.862528
140063,41.886915,IL,RUSH OAK PARK HOSPITAL,-87.788239
140062,41.668267,IL,PALOS COMMUNITY HOSPITAL,-87.815912
370180,34.736041,OK,CHICKASAW NATION MEDICAL CENTER,-96.649358
140068,41.69255,IL,ROSELAND COMMUNITY HOSPITAL,-87.62537
220002,42.366791,MA,MOUNT AUBURN HOSPITAL,-71.106018
100206,27.93745,FL,MEMORIAL HOSPITAL OF TAMPA,-82.490202
220001,42.526421,MA,"HEALTHALLIANCE HOSPITALS, INC",-71.759613
100200,26.20683,FL,BROWARD HEALTH IMPERIAL POINT MEDICAL CENTER,-80.10807
220008,41.94508,MA,STURDY MEMORIAL HOSPITAL,-71.28109
100209,25.731955,FL,KENDALL REGIONAL MEDICAL CENTER,-80.38509
180117,36.516027,KY,PARKWAY REGIONAL HOSPITAL,-88.898408
180116,36.75787,KY,JACKSON PURCHASE MEDICAL CENTER,-88.65211
180115,37.357811,KY,ROCKCASTLE REG HOSPITAL & RESPIRATORY CARE CTR,-84.336532
420053,34.28998,SC,NEWBERRY COUNTY MEMORIAL HOSPITAL,-81.604535
110177,33.4825,GA,DOCTORS HOSPITAL,-82.09115
420051,34.195868,SC,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,-79.760012
50168,33.89352,CA,ST JUDE MEDICAL CENTER,-117.92746
420057,34.311726,SC,MCLEOD MEDICAL CENTER - DARLINGTON,-79.841278
420056,33.307859,SC,BAMBERG COUNTY MEMORIAL HOSPITAL,-81.029039
420055,34.18888,SC,MARION REGIONAL HOSPITAL,-79.326779
420054,34.635006,SC,MARLBORO PARK HOSPITAL,-79.698591
150072,40.762449,IN,MEMORIAL HOSPITAL,-86.361244
150075,40.737552,IN,BLUFFTON REGIONAL MEDICAL CENTER,-85.171499
150074,39.78807,IN,COMMUNITY HOSPITAL EAST,-86.07382
150076,41.335597,IN,SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH,-86.330483
150146,41.452707,IN,PARKVIEW NOBLE HOSPITAL,-85.293886
100307,30.253747,FL,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,-81.584053
100063,28.25386,FL,MORTON PLANT NORTH BAY HOSPITAL,-82.71546
100062,29.17404,FL,MUNROE REGIONAL MEDICAL CENTER,-82.137879
100061,25.74296,FL,MERCY HOSPITAL INC,-80.2168
350063,48.834,ND,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,-99.7882
340069,35.78487,NC,"WAKEMED, RALEIGH CAMPUS",-78.59044
340068,34.33864,NC,COLUMBUS REGIONAL HEALTHCARE SYSTEM,-78.694159
450718,30.5096,TX,ROUND ROCK MEDICAL CENTER,-97.711639
250104,32.37078,MS,ANDERSON REGIONAL MEDICAL CENTER,-88.699589
450716,29.92633,TX,CYPRESS FAIRBANKS MEDICAL CENTER,-95.58862
100069,28.014245,FL,FLORIDA HOSPITAL CARROLLWOOD,-82.504999
100068,29.24275,FL,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,-81.109299
450713,30.2273,TX,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,-97.77431
340060,36.493237,NC,MOREHEAD MEMORIAL HOSPITAL,-79.740164
450711,26.1856,TX,RIO GRANDE REGIONAL HOSPITAL,-98.22162
450369,34.312745,TX,CHILDRESS REGIONAL MEDICAL CENTER,-100.28846
10128,31.530587,AL,JACKSON MEDICAL CENTER,-87.8935
230030,43.391781,MI,MIDMICHIGAN MEDICAL CENTER-GRATIOT,-84.661823
230031,42.955524,MI,ST JOSEPH MERCY PORT HURON,-82.43413
100281,26.01402,FL,MEMORIAL HOSPITAL WEST,-80.31199
230036,45.076765,MI,ALPENA REGIONAL MEDICAL CENTER,-83.450605
230037,41.911416,MI,HILLSDALE COMMUNITY HEALTH CENTER,-84.63299
670029,29.710499,TX,FIRST STREET HOSPITAL LP,-95.46231
450431,30.29083,TX,ST DAVIDS MEDICAL CENTER,-97.72669
670023,32.568469,TX,METHODIST MANSFIELD MEDICAL CENTER,-97.097199
670025,33.01438,TX,THE HEART HOSPITAL BAYLOR PLANO,-96.790829
670024,29.925745,TX,NORTH CYPRESS MEDICAL CENTER,-95.63394
100252,27.260012,FL,RAULERSON HOSPITAL,-80.829939
490048,37.265184,VA,LEWISGALE MEDICAL CENTER,-80.033131
490046,36.85023,VA,SENTARA LEIGH HOSPITAL,-76.1916
490045,38.76775,VA,PRINCE WILLIAM HOSPITAL,-77.48532
490044,36.7728,VA,SENTARA OBICI HOSPITAL,-76.583505
490043,39.075283,VA,INOVA LOUDOUN HOSPITAL,-77.47543
490042,37.08882,VA,CARILION NEW RIVER VALLEY MEDICAL CENTER,-80.5069
490041,37.145995,VA,MARY IMMACULATE HOSPITAL,-76.511792
490040,38.824168,VA,INOVA ALEXANDRIA HOSPITAL,-77.104497
510048,37.846721,WV,LOGAN REGIONAL MEDICAL CENTER,-81.995521
510046,37.363243,WV,PRINCETON COMMUNITY HOSPITAL,-81.110679
510047,39.481933,WV,FAIRMONT GENERAL HOSPITAL,-80.162188
140242,41.873765,IL,CENTRAL DUPAGE HOSPITAL,-88.158095
140240,41.891625,IL,WESTLAKE COMMUNITY HOSPITAL,-87.848309
450055,32.45387,TX,ROLLING PLAINS MEMORIAL HOSPITAL,-100.398279
200063,44.189671,ME,PENOBSCOT BAY MEDICAL CENTER,-69.071892
450388,29.5089,TX,METHODIST HOSPITAL,-98.57385
450389,32.170828,TX,EAST TEXAS MEDICAL CENTER ATHENS,-95.843656
230156,42.260224,MI,ST JOSEPH MERCY HOSPITAL,-83.66118
30117,35.002231,AZ,VALLEY VIEW MEDICAL CENTER,-114.597999
130014,43.655062,ID,WEST VALLEY MEDICAL CENTER,-116.695619
250077,31.674583,MS,WAYNE GENERAL HOSPITAL,-88.635611
110091,33.68216,GA,ROCKDALE MEDICAL CENTER,-84.002119
130013,43.554122,ID,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,-116.572877
450547,32.796405,TX,EAST TEXAS MEDICAL CENTER QUITMAN,-95.44507
250078,31.31805,MS,FORREST GENERAL HOSPITAL,-89.327869
250079,32.904708,MS,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,-90.885039
320009,35.08568,NM,LOVELACE MEDICAL CENTER,-106.640509
450194,31.961385,TX,EAST TEXAS MEDICAL CENTER JACKSONVILLE,-95.270528
320005,36.72449,NM,SAN JUAN REGIONAL MEDICAL CENTER,-108.21699
320004,32.926679,NM,GERALD CHAMPION REGIONAL MEDICAL CENTE,-105.93371
320006,33.423299,NM,EASTERN NEW MEXICO MEDICAL CENTER,-104.52847
320001,35.08754,NM,UNM HOSPITAL,-106.61749
320003,35.621828,NM,ALTA VISTA REGIONAL HOSPITAL,-105.210671
320002,35.657504,NM,ST VINCENT HOSPITAL,-105.946022
190236,32.557519,LA,WILLIS KNIGHTON BOSSIER HEALTH CENTER,-93.71735
390325,39.917642,PA,OSS ORTHOPAEDIC HOSPITAL,-76.697217
260034,38.249521,MO,BATES COUNTY MEMORIAL HOSPITAL,-94.340804
390323,40.1571,PA,ADVANCED SURGICAL HOSPITAL,-80.2749
390322,40.116963,PA,BUCKS COUNTY SPECIALTY HOSPITAL,-74.961365
390321,40.612274,PA,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,-75.532758
370232,35.782758,OK,MUSKOGEE COMMUNITY HOSPITAL,-95.358219
170058,37.8062,KS,MERCY HEALTH CENTER,-94.70937
420103,34.861603,SC,VILLAGE HOSPITAL,-82.21913
450193,29.708428,TX,ST LUKES EPISCOPAL HOSPITAL,-95.399134
10029,32.63806,AL,EAST ALABAMA MEDICAL CENTER AND SNF,-85.40445
10027,31.429193,AL,ELBA GENERAL HOSPITAL,-86.076325
10024,32.366552,AL,JACKSON HOSPITAL & CLINIC INC,-86.285788
10025,32.823723,AL,GEORGE H. LANIER MEMORIAL HOSPITAL,-85.169618
10022,34.16277,AL,CHEROKEE MEDICAL CENTER,-85.651859
10023,32.327156,AL,BAPTIST MEDICAL CENTER SOUTH,-86.276514
10021,31.45135,AL,DALE MEDICAL CENTER,-85.63091
450099,35.572054,TX,PAMPA REGIONAL MEDICAL CENTER,-100.963401
140184,37.744912,IL,HEARTLAND REGIONAL MEDICAL CENTER,-88.993972
260179,38.653066,MO,ST LUKES HOSPITAL,-90.50592
450090,33.646081,TX,NORTH TEXAS MEDICAL CENTER,-97.162418
450092,28.709517,TX,FORT DUNCAN MEDICAL CENTER,-100.453863
370234,35.390644,OK,OKLAHOMA HEART HOSPITAL SOUTH,-97.428988
260176,38.580963,MO,DES PERES HOSPITAL,-90.451106
260177,39.276261,MO,LIBERTY HOSPITAL,-94.425167
450097,29.66518,TX,BAYSHORE MEDICAL CENTER,-95.183839
110104,31.977259,GA,CRISP REGIONAL HOSPITAL,-83.782819
460006,40.7785,UT,LDS HOSPITAL,-111.878685
40069,35.941632,AR,GREAT RIVER MEDICAL CENTER,-89.918926
230239,46.49828,MI,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,-84.34932
360203,40.04005,OH,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,-81.576779
40062,35.353606,AR,ST EDWARD MERCY MEDICAL CENTER,-94.35289
230236,42.857337,MI,METRO HEALTH HOSPITAL,-85.722928
230230,42.73357,MI,EDWARD W SPARROW HOSPITAL,-84.53527
460001,40.248016,UT,UTAH VALLEY REGIONAL MEDICAL CENTER,-111.66742
20006,61.56176,AK,MAT-SU REGIONAL MEDICAL CENTER,-149.260049
390211,41.23301,PA,SHARON REGIONAL HEALTH SYSTEM,-80.495926
390217,40.14634,PA,EXCELA HEALTH FRICK HOSPITAL,-79.548202
20001,61.218,AK,PROVIDENCE ALASKA MEDICAL CENTER,-149.9002
390219,40.32064,PA,EXCELA HEALTH LATROBE HOSPITAL,-79.39421
160008,40.406983,IA,KEOKUK AREA HOSPITAL,-91.388131
20008,58.32942,AK,BARTLETT REGIONAL HOSPITAL,-134.466029
520083,43.05952,WI,ST MARY'S HOSPITAL,-89.40081
450165,28.931919,TX,SOUTH TEXAS REGIONAL MEDICAL CENTER,-98.525206
260004,38.944155,MO,COOPER COUNTY MEMORIAL HOSPITAL,-92.74223
260005,38.780384,MO,SSM ST JOSEPH HEALTH CENTER,-90.484518
520087,43.79471,WI,GUNDERSEN LUTH MED CTR,-91.24615
450162,33.54878,TX,GRACE MEDICAL CENTER,-101.8701
450163,27.49147,TX,CHRISTUS SPOHN HOSPITAL KLEBERG,-97.8504
520089,43.06509,WI,MERITER HSPTL,-89.40087
520088,43.778699,WI,ST AGNES HSPTL,-88.430473
260009,38.699089,MO,BOTHWELL REGIONAL HEALTH CENTER,-93.222725
40119,35.769561,AR,WHITE RIVER MEDICAL CENTER,-91.635751
40118,35.809215,AR,NEA BAPTIST MEMORIAL HOSPITAL,-90.669224
140210,37.7286,IL,HARRISBURG MEDICAL CENTER,-88.5465
40114,34.7517,AR,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,-92.3376
470012,42.87672,VT,SOUTHWESTERN VERMONT MEDICAL CENTER,-73.198181
470011,42.854061,VT,BRATTLEBORO MEMORIAL HOSPITAL,-72.558884
50228,37.75617,CA,SAN FRANCISCO GENERAL HOSPITAL,-122.40663
230302,42.541568,MI,HENRY FORD WEST BLOOMFIELD HOSPITAL,-83.408492
50224,33.625233,CA,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,-117.929388
50225,39.75743,CA,FEATHER RIVER HOSPITAL,-121.57229
50226,33.84716,CA,AHMC ANAHEIM REGIONAL MEDICAL CENTER,-117.932216
390108,36.0317,PA,MONTGOMERY HOSPITAL,-84.028099
390107,40.57256,PA,UPMC PASSAVANT,-80.01653
390104,41.672213,PA,KANE COMMUNITY HOSPITAL,-78.816059
390102,40.48786,PA,UPMC ST MARGARET,-79.89756
390101,39.96761,PA,MEMORIAL HOSPITAL YORK,-76.693889
390100,40.04725,PA,LANCASTER GENERAL HOSPITAL,-76.305389
150047,41.078929,IN,ST JOSEPH HOSPITAL,-85.148836
500072,48.11507,WA,OLYMPIC MEDICAL CENTER,-123.41521
360153,40.029804,OH,BELMONT COMMUNITY HOSPITAL,-80.740944
360152,39.95186,OH,DOCTORS HOSPITAL,-83.13753
360151,40.806358,OH,AFFINITY MEDICAL CENTER,-81.515942
360150,41.13189,OH,SUMMA WESTERN RESERVE HOSPITAL,-81.51036
360156,41.339,OH,MEMORIAL HOSPITAL,-83.13517
360155,41.37202,OH,SOUTHWEST GENERAL HEALTH CENTER,-81.830665
30024,33.480311,AZ,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,-112.079319
360159,39.39613,OH,ADENA REGIONAL MEDICAL CENTER,-82.97131
30022,33.45854,AZ,MARICOPA MEDICAL CENTER,-112.02587
30023,35.20864,AZ,FLAGSTAFF MEDICAL CENTER,-111.64521
230015,41.93497,MI,THREE RIVERS HEALTH,-85.64695
230017,42.2849,MI,BRONSON METHODIST HOSPITAL,-85.582017
230013,42.63573,MI,DOCTORS' HOSPITAL OF MICHIGAN,-83.30957
490063,38.85829,VA,INOVA FAIRFAX HOSPITAL,-77.22601
230019,42.45916,MI,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,-83.206739
50531,33.87475,CA,BELLFLOWER MEDICAL CENTER,-118.129749
190116,32.775331,LA,MOREHOUSE GENERAL HOSPITAL,-91.917061
140231,41.761418,IL,EDWARD HOSPITAL,-88.14914
250162,30.31647,MS,HANCOCK MEDICAL CENTER,-89.355439
170027,37.645437,KS,PRATT REGIONAL MEDICAL CENTER,-98.729369
170020,38.07947,KS,HUTCHINSON REGIONAL MEDICAL CENTER INC,-97.89355
190114,32.793833,LA,HOMER MEMORIAL HOSPITAL,-93.062449
100008,25.687799,FL,BAPTIST HOSPITAL OF MIAMI INC,-80.338419
290046,36.09136,NV,SPRING VALLEY HOSPITAL MEDICAL CENTER,-115.24293
140234,41.328787,IL,ILLINOIS VALLEY COMMUNITY HOSPITAL,-89.125231
100105,27.657603,FL,INDIAN RIVER MEDICAL CENTER,-80.394284
290041,36.179402,NV,SUMMERLIN HOSPITAL MEDICAL CENTER,-115.31619
220101,42.33849,MA,NEWTON-WELLESLEY HOSPITAL,-71.207069
220100,41.328018,MA,SOUTH SHORE HOSPITAL,-69.996712
50488,37.698381,CA,EDEN MEDICAL CENTER,-122.087333
330188,43.15415,NY,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,-79.02997
10129,30.901874,AL,NORTH BALDWIN INFIRMARY,-87.783052
330185,40.938264,NY,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,-73.052632
330184,40.913233,NY,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,-73.787144
190111,32.4838,LA,WILLIS KNIGHTON MEDICAL CENTER,-93.77907
330181,40.871786,NY,GLEN COVE HOSPITAL,-73.62147
330180,42.73402,NY,SAMARITAN HOSPITAL,-73.67123
330182,40.80521,NY,"ST FRANCIS HOSPITAL, ROSLYN",-73.66866
390095,41.572116,PA,MARIAN COMMUNITY HOSPITAL,-75.496285
330219,42.927211,NY,ERIE COUNTY MEDICAL CENTER,-78.829199
330218,43.45475,NY,OSWEGO HOSPITAL,-76.51633
370099,35.97897,OK,CUSHING REGIONAL HOSPITAL,-96.75744
330386,41.7173,NY,CATSKILL REGIONAL MEDICAL CENTER,-74.7275
370097,34.59436,OK,SOUTHWESTERN MEDICAL CENTER,-98.46279
330214,40.742371,NY,NYU HOSPITALS CENTER,-73.974552
370094,35.466703,OK,MIDWEST REGIONAL MEDICAL CENTER,-97.392794
370093,35.480233,OK,O U MEDICAL CENTER,-97.496229
370091,36.074272,OK,"SAINT FRANCIS HOSPITAL, INC",-95.922101
180053,38.421574,KY,FLEMING COUNTY HOSPITAL,-83.752095
180050,36.810108,KY,HARLAN APPALACHIAN REGIONAL HEALTHCARE HOSPITAL,-83.314019
180051,36.860285,KY,JENNIE STUART MEDICAL CENTER,-87.495377
180056,37.853794,KY,METHODIST HOSPITAL,-87.581305
230165,42.41901,MI,ST JOHN HOSPITAL AND MEDICAL CENTER,-82.915019
50006,40.784601,CA,ST JOSEPH HOSPITAL,-124.1415
230167,42.70488,MI,MCLAREN - GREATER LANSING,-84.55471
50008,37.768724,CA,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,-122.435784
50009,38.32343,CA,QUEEN OF THE VALLEY MEDICAL CENTER,-122.29637
390090,40.46237,PA,WESTERN PENNSYLVANIA HOSPITAL,-79.94625
140012,41.844257,IL,KATHERINE SHAW BETHEA HOSPITAL,-89.480131
140013,40.752242,IL,PROCTOR HOSPITAL,-89.593256
140010,42.065555,IL,EVANSTON HOSPITAL,-87.683216
140011,37.80119,IL,HERRIN HOSPITAL,-89.02567
140015,39.93562,IL,BLESSING HOSPITAL,-91.39833
140018,41.86013,IL,MT SINAI HOSPITAL MEDICAL CENTER,-87.6957
140019,39.40578,IL,SHELBY MEMORIAL HOSPITAL,-88.807139
450890,33.01436,TX,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,-96.79096
450891,33.045119,TX,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,-96.83161
450893,33.17655,TX,NORTH TEXAS HOSPITAL,-97.08822
220015,42.31781,MA,"COOLEY DICKINSON HOSPITAL INC,THE",-72.632378
100277,25.82354,FL,DOUGLAS GARDENS HOSPITAL,-80.19176
220017,42.358631,MA,CARNEY HOSPITAL,-71.056702
220016,42.587528,MA,BAYSTATE FRANKLIN MEDICAL CENTER,-72.598122
220019,42.074478,MA,HARRINGTON MEMORIAL HOSPITAL,-72.032593
110089,31.509598,GA,COFFEE REGIONAL MEDICAL CENTER,-82.863435
50174,38.44287,CA,SANTA ROSA MEMORIAL HOSPITAL,-122.70149
110086,33.00159,GA,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,-82.79976
110087,33.96449,GA,GWINNETT MEDICAL CENTER,-84.014589
110082,33.90879,GA,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",-84.351849
110083,33.807818,GA,PIEDMONT HOSPITAL,-84.393692
420080,32.22385,SC,HILTON HEAD REGIONAL MEDICAL CENTER,-80.713879
420082,33.57056,SC,AIKEN REGIONAL MEDICAL CENTER,-81.76516
420083,34.978885,SC,MARY BLACK MEMORIAL HOSPITAL,-81.893268
420085,33.76054,SC,GRAND STRAND REG MED CENTER,-78.816639
450438,29.693245,TX,COLORADO FAYETTE MEDICAL CENTER,-96.787447
420087,32.78231,SC,ROPER HOSPITAL,-79.94893
420089,32.820909,SC,EAST COOPER MEDICAL CENTER,-79.849499
110069,32.618201,GA,HOUSTON MEDICAL CENTER,-83.629428
100099,27.89694,FL,LAKE WALES MEDICAL CENTER,-81.56467
340050,34.636443,NC,SOUTHEASTERN REGIONAL MEDICAL CENTER,-79.010528
340051,36.19867,NC,WATAUGA MEDICAL CENTER,-81.6524
140124,41.8741,IL,JOHN H STROGER JR HOSPITAL,-87.674052
340053,35.2129,NC,PRESBYTERIAN HOSPITAL,-80.825599
250117,30.53061,MS,HIGHLAND COMMUNITY  HOSPITAL,-89.688539
340055,35.73866,NC,VALDESE GENERAL HOSPITAL INC,-81.526405
140120,40.56267,IL,PEKIN MEMORIAL HOSPITAL,-89.633109
350070,46.832522,ND,ESSENTIA HEALTH-FARGO,-96.828078
100287,26.72503,FL,GOOD SAMARITAN MEDICAL CENTER,-80.04995
450123,29.940657,TX,RENAISSANCE HOSPITAL GROVES,-93.924303
310039,40.50642,NJ,RARITAN BAY MEDICAL CENTER,-74.265739
100286,26.211769,FL,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,-81.73075
450124,30.27518,TX,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,-97.73329
310038,40.49477,NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,-74.44381
100302,28.24243,FL,ST CLOUD REGIONAL MEDICAL CENTER,-81.30268
100285,25.99109,FL,MEMORIAL HOSPITAL MIRAMAR,-80.376029
500049,46.054558,WA,WALLA WALLA GENERAL HOSPITAL,-118.331932
670012,29.723583,TX,FOUNDATION SURGICAL HOSPITAL,-95.460735
30108,33.532159,AZ,SURGICAL SPECIALTY HOSPITAL OF ARIZONA,-112.09963
670018,30.329339,TX,DOCTORS DIAGNOSTIC HOSPITAL,-95.096069
670019,29.693049,TX,UNIVERSITY GENERAL HOSPITAL,-95.400779
450422,32.804287,TX,BAYLOR MEDICAL CENTER AT UPTOWN,-96.794529
450424,29.76919,TX,SAN JACINTO METHODIST HOSPITAL,-94.97757
210061,38.338643,MD,ATLANTIC GENERAL HOSPITAL,-75.210351
210060,38.728598,MD,FORT WASHINGTON HOSPITAL,-76.991457
250067,33.618636,MS,CLAY COUNTY MEDICAL CENTER,-88.662469
30105,33.410393,AZ,BANNER HEART HOSPITAL,-111.685626
450558,32.368671,TX,ABILENE REGIONAL MEDICAL CENTER,-99.742579
490038,36.8298,VA,SMYTH COUNTY COMMUNITY HOSPITAL,-81.5341
40019,35.039472,AR,FORREST CITY MEDICAL CENTER,-90.771799
490032,37.539775,VA,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,-77.42997
490033,38.929922,VA,WARREN MEMORIAL HOSPITAL,-78.198868
490037,37.474438,VA,RIVERSIDE SHORE MEMORIAL HOSPITAL,-75.863754
